basket_id,basket_items,recommended_items,recommended_items_details
7604413,Other Vegetables; Other Dals; Root Vegetables; Mosquito Repellent; Urad Dal; Boiled Rice; Boiled Rice,Beans; Whole Spices; Toor Dal; Sugar; Moong Dal; Brinjals; Sooji & Rava; Gourd & Cucumber; Raw Rice; Banana,"Beans (Conf: 0.7817, Lift: 1.7579, Factor: 1); Whole Spices (Conf: 0.7051, Lift: 1.7295, Factor: 1); Toor Dal (Conf: 0.6735, Lift: 1.7442, Factor: 1); Sugar (Conf: 0.6047, Lift: 1.7281, Factor: 1); Moong Dal (Conf: 0.5782, Lift: 1.7168, Factor: 1); Brinjals (Conf: 0.5455, Lift: 1.6711, Factor: 1); Sooji & Rava (Conf: 0.4860, Lift: 1.7067, Factor: 1); Gourd & Cucumber (Conf: 0.4859, Lift: 1.5415, Factor: 1); Raw Rice (Conf: 0.3705, Lift: 1.5840, Factor: 1); Banana (Conf: 0.3488, Lift: 1.5395, Factor: 1)"
7605272,Namkeen; Health Drinks; Toor Dal; Namkeen; Sugar; Moong Dal; Other Dals; Namkeen; Organic Rice & Rice Products; Sooji & Rava; Corn Snacks; Namkeen; Namkeen,Other Vegetables; Beans; Whole Spices; Root Vegetables; Brinjals; Gourd & Cucumber; Urad Dal; Raw Rice; Banana; Sunflower Oils,"Other Vegetables (Conf: 0.6321, Lift: 1.3681, Factor: 1); Beans (Conf: 0.5748, Lift: 1.2924, Factor: 1); Whole Spices (Conf: 0.5577, Lift: 1.3679, Factor: 1); Root Vegetables (Conf: 0.5542, Lift: 1.3606, Factor: 1); Brinjals (Conf: 0.4412, Lift: 1.3517, Factor: 1); Gourd & Cucumber (Conf: 0.4236, Lift: 1.3439, Factor: 1); Urad Dal (Conf: 0.3842, Lift: 1.2983, Factor: 1); Raw Rice (Conf: 0.3165, Lift: 1.3531, Factor: 1); Banana (Conf: 0.3015, Lift: 1.3304, Factor: 1); Sunflower Oils (Conf: 0.2435, Lift: 1.3027, Factor: 1)"
7607068,Raw Peanuts; Maida; Whole Spices; Raisins; Regular Pasta; Other Dals,Other Vegetables; Beans; Root Vegetables; Toor Dal; Sugar; Moong Dal; Brinjals; Gourd & Cucumber; Sooji & Rava; Urad Dal,"Other Vegetables (Conf: 0.7358, Lift: 1.5926, Factor: 1); Beans (Conf: 0.7042, Lift: 1.5834, Factor: 1); Root Vegetables (Conf: 0.6332, Lift: 1.5545, Factor: 1); Toor Dal (Conf: 0.6173, Lift: 1.5987, Factor: 1); Sugar (Conf: 0.5471, Lift: 1.5635, Factor: 1); Moong Dal (Conf: 0.5437, Lift: 1.6144, Factor: 1); Brinjals (Conf: 0.5159, Lift: 1.5805, Factor: 1); Gourd & Cucumber (Conf: 0.5155, Lift: 1.6354, Factor: 1); Sooji & Rava (Conf: 0.4704, Lift: 1.6518, Factor: 1); Urad Dal (Conf: 0.4667, Lift: 1.5768, Factor: 1)"
7608368,Rice Flour; Moong Dal; Toor Dal; Whole Spices; Whole Spices; Beans; Other Vegetables; Sunflower Oils; Gourd & Cucumber,Other Dals; Root Vegetables; Sugar; Brinjals; Urad Dal; Sooji & Rava; Raw Rice; Banana; Raw Peanuts; Maida,"Other Dals (Conf: 0.6992, Lift: 1.5234, Factor: 1); Root Vegetables (Conf: 0.6127, Lift: 1.5041, Factor: 1); Sugar (Conf: 0.5386, Lift: 1.5393, Factor: 1); Brinjals (Conf: 0.4986, Lift: 1.5275, Factor: 1); Urad Dal (Conf: 0.4402, Lift: 1.4873, Factor: 1); Sooji & Rava (Conf: 0.3882, Lift: 1.3632, Factor: 1); Raw Rice (Conf: 0.3537, Lift: 1.5122, Factor: 1); Banana (Conf: 0.3155, Lift: 1.3922, Factor: 1); Raw Peanuts (Conf: 0.2599, Lift: 1.4660, Factor: 1); Maida (Conf: 0.1895, Lift: 1.5320, Factor: 1)"
7611197,Organic Rice & Rice Products; Organic Dals & Pulses; Tomato Ketchup; Organic Dals & Pulses; Organic Rice & Rice Products; Organic Dals & Pulses; Organic Masalas & Spices,,
7617765,"Whole Spices; Whole Spices; Moong Dal; Glucose, Marie & Milk Biscuits; Whole Spices; Glucose, Marie & Milk Biscuits; Whole Spices",Other Dals; Beans; Other Vegetables; Toor Dal; Sugar; Root Vegetables; Sooji & Rava; Urad Dal; Brinjals; Gourd & Cucumber,"Other Dals (Conf: 0.8025, Lift: 1.7485, Factor: 1); Beans (Conf: 0.7798, Lift: 1.7536, Factor: 1); Other Vegetables (Conf: 0.7778, Lift: 1.6833, Factor: 1); Toor Dal (Conf: 0.7719, Lift: 1.9992, Factor: 1); Sugar (Conf: 0.7288, Lift: 2.0829, Factor: 1); Root Vegetables (Conf: 0.6812, Lift: 1.6723, Factor: 1); Sooji & Rava (Conf: 0.6008, Lift: 2.1096, Factor: 1); Urad Dal (Conf: 0.6000, Lift: 2.0273, Factor: 1); Brinjals (Conf: 0.5482, Lift: 1.6795, Factor: 1); Gourd & Cucumber (Conf: 0.5283, Lift: 1.6760, Factor: 1)"
7618134,Exotic Vegetables; Other Vegetables; Beans; Organic F&V; Gourd & Cucumber; Organic F&V; Organic F&V,Whole Spices; Toor Dal; Urad Dal; Sugar; Other Dals; Moong Dal; Root Vegetables; Brinjals; Sooji & Rava; Raw Peanuts,"Whole Spices (Conf: 0.7800, Lift: 1.9131, Factor: 1); Toor Dal (Conf: 0.7411, Lift: 1.9192, Factor: 1); Urad Dal (Conf: 0.7345, Lift: 2.4819, Factor: 1); Sugar (Conf: 0.6719, Lift: 1.9202, Factor: 1); Other Dals (Conf: 0.6639, Lift: 1.4466, Factor: 1); Moong Dal (Conf: 0.6471, Lift: 1.9212, Factor: 1); Root Vegetables (Conf: 0.5860, Lift: 1.4387, Factor: 1); Brinjals (Conf: 0.5747, Lift: 1.7606, Factor: 1); Sooji & Rava (Conf: 0.5514, Lift: 1.9361, Factor: 1); Raw Peanuts (Conf: 0.4438, Lift: 2.5037, Factor: 1)"
7618192,Organic F&V; Banana; Exotic Vegetables; Exotic Vegetables; Exotic Vegetables; Other Vegetables; Organic F&V,Urad Dal; Toor Dal; Whole Spices; Other Dals; Sugar; Moong Dal; Sooji & Rava; Gourd & Cucumber; Root Vegetables; Brinjals,"Urad Dal (Conf: 0.7941, Lift: 2.6832, Factor: 1); Toor Dal (Conf: 0.7477, Lift: 1.9363, Factor: 1); Whole Spices (Conf: 0.7431, Lift: 1.8227, Factor: 1); Other Dals (Conf: 0.6641, Lift: 1.4469, Factor: 1); Sugar (Conf: 0.6592, Lift: 1.8840, Factor: 1); Moong Dal (Conf: 0.6471, Lift: 1.9212, Factor: 1); Sooji & Rava (Conf: 0.6103, Lift: 3.7529, Factor: 1); Gourd & Cucumber (Conf: 0.6091, Lift: 1.9323, Factor: 1); Root Vegetables (Conf: 0.5855, Lift: 1.4374, Factor: 1); Brinjals (Conf: 0.5747, Lift: 1.7606, Factor: 1)"
7618684,Raw Rice; Organic Masalas & Spices; Organic Masalas & Spices; Moong Dal; Toor Dal; Raw Peanuts; Shoe Polish; Ghee; Organic Masalas & Spices; Organic Dals & Pulses; Moong Dal; Mosquito Repellent; Organic Masalas & Spices,Other Vegetables; Other Dals; Beans; Root Vegetables; Whole Spices; Sugar; Brinjals; Gourd & Cucumber; Sooji & Rava; Urad Dal,"Other Vegetables (Conf: 0.7636, Lift: 1.6527, Factor: 1); Other Dals (Conf: 0.7600, Lift: 1.6559, Factor: 1); Beans (Conf: 0.7172, Lift: 1.6129, Factor: 1); Root Vegetables (Conf: 0.6753, Lift: 1.6580, Factor: 1); Whole Spices (Conf: 0.6719, Lift: 1.6479, Factor: 1); Sugar (Conf: 0.5810, Lift: 1.6605, Factor: 1); Brinjals (Conf: 0.5376, Lift: 1.6472, Factor: 1); Gourd & Cucumber (Conf: 0.5239, Lift: 1.6620, Factor: 1); Sooji & Rava (Conf: 0.4491, Lift: 1.5770, Factor: 1); Urad Dal (Conf: 0.4187, Lift: 1.4148, Factor: 1)"
7626754,Moong Dal; Other Vegetables; Organic F&V; Health Drinks; Sooji & Rava; Organic F&V; Organic F&V,Other Dals; Beans; Whole Spices; Toor Dal; Root Vegetables; Sugar; Brinjals; Urad Dal; Gourd & Cucumber; Raw Rice,"Other Dals (Conf: 0.7981, Lift: 1.7389, Factor: 1); Beans (Conf: 0.7798, Lift: 1.7536, Factor: 1); Whole Spices (Conf: 0.7643, Lift: 1.8746, Factor: 1); Toor Dal (Conf: 0.7411, Lift: 1.9192, Factor: 1); Root Vegetables (Conf: 0.6753, Lift: 1.6580, Factor: 1); Sugar (Conf: 0.6592, Lift: 1.8840, Factor: 1); Brinjals (Conf: 0.5747, Lift: 1.7606, Factor: 1); Urad Dal (Conf: 0.5632, Lift: 1.9031, Factor: 1); Gourd & Cucumber (Conf: 0.5283, Lift: 1.6760, Factor: 1); Raw Rice (Conf: 0.3977, Lift: 1.7003, Factor: 1)"
7631002,Whole Spices; Root Vegetables; Other Vegetables; Liquid Soaps & Bars; Moong Dal; Whole Spices; Phenyles & Acids; Gourd & Cucumber,Other Dals; Beans; Toor Dal; Sugar; Brinjals; Urad Dal; Sooji & Rava; Raw Rice; Sunflower Oils; Avalakki / Poha,"Other Dals (Conf: 0.8025, Lift: 1.7485, Factor: 1); Beans (Conf: 0.7817, Lift: 1.7579, Factor: 1); Toor Dal (Conf: 0.6797, Lift: 1.7603, Factor: 1); Sugar (Conf: 0.6045, Lift: 1.7276, Factor: 1); Brinjals (Conf: 0.5742, Lift: 1.7592, Factor: 1); Urad Dal (Conf: 0.5000, Lift: 1.6895, Factor: 1); Sooji & Rava (Conf: 0.4891, Lift: 1.7176, Factor: 1); Raw Rice (Conf: 0.3903, Lift: 1.6685, Factor: 1); Sunflower Oils (Conf: 0.3227, Lift: 1.7265, Factor: 1); Avalakki / Poha (Conf: 0.3018, Lift: 1.7597, Factor: 1)"
7633637,Beans; Other Dals; Root Vegetables; Root Vegetables; Other Dals; Maida; Brinjals; Basmati Rice,Whole Spices; Toor Dal; Other Vegetables; Sugar; Moong Dal; Gourd & Cucumber; Urad Dal; Sooji & Rava; Raw Rice; Sunflower Oils,"Whole Spices (Conf: 0.7692, Lift: 1.8867, Factor: 1); Toor Dal (Conf: 0.7268, Lift: 1.8824, Factor: 1); Other Vegetables (Conf: 0.7196, Lift: 1.5574, Factor: 1); Sugar (Conf: 0.6571, Lift: 1.8781, Factor: 1); Moong Dal (Conf: 0.6337, Lift: 1.8816, Factor: 1); Gourd & Cucumber (Conf: 0.5817, Lift: 1.8454, Factor: 1); Urad Dal (Conf: 0.5524, Lift: 1.8667, Factor: 1); Sooji & Rava (Conf: 0.4350, Lift: 1.5276, Factor: 1); Raw Rice (Conf: 0.3563, Lift: 1.5231, Factor: 1); Sunflower Oils (Conf: 0.3472, Lift: 1.8575, Factor: 1)"
7635812,Organic F&V; Organic F&V; Organic F&V; Yogurt & Lassi; Organic F&V; Organic F&V; Other Vegetables,Urad Dal; Whole Spices; Toor Dal; Sugar; Moong Dal; Other Dals; Root Vegetables; Brinjals; Sooji & Rava; Beans,"Urad Dal (Conf: 0.7941, Lift: 2.6832, Factor: 1); Whole Spices (Conf: 0.7431, Lift: 1.8227, Factor: 1); Toor Dal (Conf: 0.7411, Lift: 1.9192, Factor: 1); Sugar (Conf: 0.6592, Lift: 1.8840, Factor: 1); Moong Dal (Conf: 0.6471, Lift: 1.9212, Factor: 1); Other Dals (Conf: 0.6028, Lift: 2.4636, Factor: 1); Root Vegetables (Conf: 0.5855, Lift: 1.4374, Factor: 1); Brinjals (Conf: 0.5747, Lift: 1.7606, Factor: 1); Sooji & Rava (Conf: 0.5495, Lift: 1.9296, Factor: 1); Beans (Conf: 0.5379, Lift: 1.7715, Factor: 1)"
7637074,Banana; Root Vegetables; Mosquito Repellent; Beans; Other Vegetables; Beans; Gourd & Cucumber,Whole Spices; Toor Dal; Other Dals; Sugar; Moong Dal; Brinjals; Urad Dal; Sooji & Rava; Sunflower Oils; Raw Rice,"Whole Spices (Conf: 0.7636, Lift: 1.8730, Factor: 1); Toor Dal (Conf: 0.7244, Lift: 1.8761, Factor: 1); Other Dals (Conf: 0.6641, Lift: 1.4469, Factor: 1); Sugar (Conf: 0.6592, Lift: 1.8840, Factor: 1); Moong Dal (Conf: 0.6299, Lift: 1.8703, Factor: 1); Brinjals (Conf: 0.5778, Lift: 1.7702, Factor: 1); Urad Dal (Conf: 0.5585, Lift: 1.8870, Factor: 1); Sooji & Rava (Conf: 0.5369, Lift: 1.8854, Factor: 1); Sunflower Oils (Conf: 0.3421, Lift: 1.8304, Factor: 1); Raw Rice (Conf: 0.3382, Lift: 1.4456, Factor: 1)"
7637305,"Glucose, Marie & Milk Biscuits; Glucose, Marie & Milk Biscuits; Sunflower Oils; Other Vegetables; Other Dals; Sugar",Beans; Whole Spices; Toor Dal; Root Vegetables; Moong Dal; Brinjals; Gourd & Cucumber; Urad Dal; Sooji & Rava; Raw Rice,"Beans (Conf: 0.7477, Lift: 1.6815, Factor: 1); Whole Spices (Conf: 0.6807, Lift: 1.6695, Factor: 1); Toor Dal (Conf: 0.6452, Lift: 1.6709, Factor: 1); Root Vegetables (Conf: 0.6396, Lift: 1.5702, Factor: 1); Moong Dal (Conf: 0.5668, Lift: 1.6829, Factor: 1); Brinjals (Conf: 0.5267, Lift: 1.6138, Factor: 1); Gourd & Cucumber (Conf: 0.5093, Lift: 1.6156, Factor: 1); Urad Dal (Conf: 0.5000, Lift: 1.6895, Factor: 1); Sooji & Rava (Conf: 0.4646, Lift: 1.6316, Factor: 1); Raw Rice (Conf: 0.3629, Lift: 1.5513, Factor: 1)"
7642371,Beans; Beans; Gourd & Cucumber; Other Dals; Organic F&V; Organic F&V; Brinjals; Organic F&V; Gourd & Cucumber,Whole Spices; Toor Dal; Other Vegetables; Sugar; Moong Dal; Root Vegetables; Urad Dal; Sooji & Rava; Raw Rice; Sunflower Oils,"Whole Spices (Conf: 0.7716, Lift: 1.8925, Factor: 1); Toor Dal (Conf: 0.7317, Lift: 1.8950, Factor: 1); Other Vegetables (Conf: 0.7196, Lift: 1.5574, Factor: 1); Sugar (Conf: 0.6571, Lift: 1.8781, Factor: 1); Moong Dal (Conf: 0.6378, Lift: 1.8937, Factor: 1); Root Vegetables (Conf: 0.6332, Lift: 1.5545, Factor: 1); Urad Dal (Conf: 0.5585, Lift: 1.8870, Factor: 1); Sooji & Rava (Conf: 0.5385, Lift: 1.8908, Factor: 1); Raw Rice (Conf: 0.3563, Lift: 1.5231, Factor: 1); Sunflower Oils (Conf: 0.3472, Lift: 1.8575, Factor: 1)"
7653432,"Other Dry Fruits; Other Vegetables; Raisins; Root Vegetables; Toor Dal; Banana; Brinjals; Wafers; Toothpaste; Glucose, Marie & Milk Biscuits",Other Dals; Beans; Whole Spices; Sugar; Moong Dal; Gourd & Cucumber; Urad Dal; Sooji & Rava; Raw Rice; Sunflower Oils,"Other Dals (Conf: 0.8208, Lift: 1.7883, Factor: 1); Beans (Conf: 0.7817, Lift: 1.7579, Factor: 1); Whole Spices (Conf: 0.7544, Lift: 1.8503, Factor: 1); Sugar (Conf: 0.6466, Lift: 1.8478, Factor: 1); Moong Dal (Conf: 0.6166, Lift: 1.8308, Factor: 1); Gourd & Cucumber (Conf: 0.5600, Lift: 1.7765, Factor: 1); Urad Dal (Conf: 0.5498, Lift: 1.8576, Factor: 1); Sooji & Rava (Conf: 0.5224, Lift: 1.8344, Factor: 1); Raw Rice (Conf: 0.3537, Lift: 1.5122, Factor: 1); Sunflower Oils (Conf: 0.3421, Lift: 1.8304, Factor: 1)"
7654205,Sugar; Moong Dal; Raw Peanuts; Rice Flour; Sunflower Oils; Ground Coffee; Maida; Whole Spices; Boiled Rice; Whole Spices; Whole Spices; Urad Dal; Sooji & Rava; Raw Rice,Other Dals; Beans; Other Vegetables; Root Vegetables; Toor Dal; Brinjals; Gourd & Cucumber; Banana; Avalakki / Poha; Organic F&V,"Other Dals (Conf: 0.6015, Lift: 1.3106, Factor: 1); Beans (Conf: 0.5847, Lift: 1.3149, Factor: 1); Other Vegetables (Conf: 0.5566, Lift: 1.2046, Factor: 1); Root Vegetables (Conf: 0.5298, Lift: 1.3007, Factor: 1); Toor Dal (Conf: 0.5096, Lift: 1.3197, Factor: 1); Brinjals (Conf: 0.4309, Lift: 1.3200, Factor: 1); Gourd & Cucumber (Conf: 0.4091, Lift: 1.2978, Factor: 1); Banana (Conf: 0.2944, Lift: 1.2993, Factor: 1); Avalakki / Poha (Conf: 0.2140, Lift: 1.2477, Factor: 1); Organic F&V (Conf: 0.2123, Lift: 1.1874, Factor: 1)"
7656814,Root Vegetables; Root Vegetables; Other Vegetables; Gourd & Cucumber; Besan; Banana; Brinjals,Other Dals; Beans; Whole Spices; Toor Dal; Sugar; Moong Dal; Urad Dal; Sooji & Rava; Sunflower Oils; Raw Rice,"Other Dals (Conf: 0.8208, Lift: 1.7883, Factor: 1); Beans (Conf: 0.7817, Lift: 1.7579, Factor: 1); Whole Spices (Conf: 0.7800, Lift: 1.9131, Factor: 1); Toor Dal (Conf: 0.7329, Lift: 1.8981, Factor: 1); Sugar (Conf: 0.6701, Lift: 1.9150, Factor: 1); Moong Dal (Conf: 0.6444, Lift: 1.9134, Factor: 1); Urad Dal (Conf: 0.5668, Lift: 1.9153, Factor: 1); Sooji & Rava (Conf: 0.5399, Lift: 1.8958, Factor: 1); Sunflower Oils (Conf: 0.3421, Lift: 1.8304, Factor: 1); Raw Rice (Conf: 0.3392, Lift: 1.4503, Factor: 1)"
7660824,Root Vegetables; Brinjals; Chilli & Soya Sauces; Chilli & Soya Sauces; Sugar; Other Vegetables,Other Dals; Beans; Whole Spices; Toor Dal; Moong Dal; Urad Dal; Gourd & Cucumber; Sooji & Rava; Raw Rice; Sunflower Oils,"Other Dals (Conf: 0.8247, Lift: 1.7970, Factor: 1); Beans (Conf: 0.7817, Lift: 1.7579, Factor: 1); Whole Spices (Conf: 0.7692, Lift: 1.8867, Factor: 1); Toor Dal (Conf: 0.7329, Lift: 1.8981, Factor: 1); Moong Dal (Conf: 0.6463, Lift: 1.9188, Factor: 1); Urad Dal (Conf: 0.5663, Lift: 1.9134, Factor: 1); Gourd & Cucumber (Conf: 0.5600, Lift: 1.7765, Factor: 1); Sooji & Rava (Conf: 0.5399, Lift: 1.8958, Factor: 1); Raw Rice (Conf: 0.3629, Lift: 1.5513, Factor: 1); Sunflower Oils (Conf: 0.3525, Lift: 1.8862, Factor: 1)"
7663653,Other Dals; Other Dals; Raw Peanuts; Organic F&V; Toor Dal; Root Vegetables,Other Vegetables; Beans; Whole Spices; Moong Dal; Sugar; Brinjals; Gourd & Cucumber; Urad Dal; Sooji & Rava; Raw Rice,"Other Vegetables (Conf: 0.7358, Lift: 1.5926, Factor: 1); Beans (Conf: 0.7042, Lift: 1.5834, Factor: 1); Whole Spices (Conf: 0.6500, Lift: 1.5943, Factor: 1); Moong Dal (Conf: 0.5545, Lift: 1.6462, Factor: 1); Sugar (Conf: 0.5471, Lift: 1.5635, Factor: 1); Brinjals (Conf: 0.5338, Lift: 1.6353, Factor: 1); Gourd & Cucumber (Conf: 0.5047, Lift: 1.6012, Factor: 1); Urad Dal (Conf: 0.4655, Lift: 1.5729, Factor: 1); Sooji & Rava (Conf: 0.4491, Lift: 1.5770, Factor: 1); Raw Rice (Conf: 0.3606, Lift: 1.5417, Factor: 1)"
7671910,"Root Vegetables; Glucose, Marie & Milk Biscuits; Health Drinks; Rice Flour; Beans; Other Dals; Toor Dal",Other Vegetables; Whole Spices; Sugar; Moong Dal; Brinjals; Gourd & Cucumber; Urad Dal; Sooji & Rava; Raw Rice; Sunflower Oils,"Other Vegetables (Conf: 0.7236, Lift: 1.5660, Factor: 1); Whole Spices (Conf: 0.7042, Lift: 1.7273, Factor: 1); Sugar (Conf: 0.6040, Lift: 1.7261, Factor: 1); Moong Dal (Conf: 0.5782, Lift: 1.7168, Factor: 1); Brinjals (Conf: 0.5455, Lift: 1.6711, Factor: 1); Gourd & Cucumber (Conf: 0.5361, Lift: 1.7008, Factor: 1); Urad Dal (Conf: 0.4655, Lift: 1.5729, Factor: 1); Sooji & Rava (Conf: 0.4491, Lift: 1.5770, Factor: 1); Raw Rice (Conf: 0.4000, Lift: 1.7100, Factor: 1); Sunflower Oils (Conf: 0.3199, Lift: 1.7114, Factor: 1)"
7672439,Snacky Nuts; Namkeen; Basmati Rice; Organic F&V; Mosquito Repellent; Organic F&V; Namkeen; Banana; Organic F&V,Urad Dal; Toor Dal; Other Vegetables; Other Dals; Gourd & Cucumber; Sugar; Whole Spices; Sooji & Rava; Moong Dal; Sunflower Oils,"Urad Dal (Conf: 0.7941, Lift: 2.6832, Factor: 1); Toor Dal (Conf: 0.7477, Lift: 1.9363, Factor: 1); Other Vegetables (Conf: 0.6667, Lift: 1.4429, Factor: 1); Other Dals (Conf: 0.6639, Lift: 1.4465, Factor: 1); Gourd & Cucumber (Conf: 0.6091, Lift: 1.9323, Factor: 1); Sugar (Conf: 0.5724, Lift: 2.8731, Factor: 1); Whole Spices (Conf: 0.5631, Lift: 2.8485, Factor: 1); Sooji & Rava (Conf: 0.5556, Lift: 3.4490, Factor: 1); Moong Dal (Conf: 0.4873, Lift: 3.1934, Factor: 1); Sunflower Oils (Conf: 0.3603, Lift: 1.9279, Factor: 1)"
7675127,Organic F&V; Organic F&V; Organic F&V; Organic F&V; Organic Flours; Raw Rice; Toor Dal,Whole Spices; Other Dals; Urad Dal; Moong Dal; Sugar; Other Vegetables; Beans; Sooji & Rava; Root Vegetables; Gourd & Cucumber,"Whole Spices (Conf: 0.8365, Lift: 2.0518, Factor: 1); Other Dals (Conf: 0.7782, Lift: 1.6956, Factor: 1); Urad Dal (Conf: 0.7570, Lift: 2.5579, Factor: 1); Moong Dal (Conf: 0.7273, Lift: 2.1594, Factor: 1); Sugar (Conf: 0.7207, Lift: 2.0598, Factor: 1); Other Vegetables (Conf: 0.7194, Lift: 1.5571, Factor: 1); Beans (Conf: 0.6953, Lift: 1.5635, Factor: 1); Sooji & Rava (Conf: 0.6524, Lift: 2.2910, Factor: 1); Root Vegetables (Conf: 0.6127, Lift: 1.5041, Factor: 1); Gourd & Cucumber (Conf: 0.5361, Lift: 1.7008, Factor: 1)"
7682148,Moong Dal; Cream Biscuits; Organic F&V; Other Vegetables; Moong Dal; Gourd & Cucumber; Organic F&V; Raw Peanuts,Other Dals; Beans; Whole Spices; Toor Dal; Root Vegetables; Sugar; Brinjals; Urad Dal; Sooji & Rava; Raw Rice,"Other Dals (Conf: 0.7941, Lift: 1.7303, Factor: 1); Beans (Conf: 0.7857, Lift: 1.7668, Factor: 1); Whole Spices (Conf: 0.7800, Lift: 1.9131, Factor: 1); Toor Dal (Conf: 0.7411, Lift: 1.9192, Factor: 1); Root Vegetables (Conf: 0.6753, Lift: 1.6580, Factor: 1); Sugar (Conf: 0.6719, Lift: 1.9202, Factor: 1); Brinjals (Conf: 0.5747, Lift: 1.7606, Factor: 1); Urad Dal (Conf: 0.5714, Lift: 1.9308, Factor: 1); Sooji & Rava (Conf: 0.5495, Lift: 1.9296, Factor: 1); Raw Rice (Conf: 0.3903, Lift: 1.6685, Factor: 1)"
7682167,Raw Rice; Gourd & Cucumber; Beans; Health Drinks; Banana; Other Vegetables; Beans,Whole Spices; Toor Dal; Other Dals; Sugar; Moong Dal; Root Vegetables; Brinjals; Urad Dal; Sooji & Rava; Sunflower Oils,"Whole Spices (Conf: 0.7800, Lift: 1.9131, Factor: 1); Toor Dal (Conf: 0.7462, Lift: 1.9324, Factor: 1); Other Dals (Conf: 0.7176, Lift: 1.5634, Factor: 1); Sugar (Conf: 0.6746, Lift: 1.9280, Factor: 1); Moong Dal (Conf: 0.6505, Lift: 1.9314, Factor: 1); Root Vegetables (Conf: 0.5860, Lift: 1.4387, Factor: 1); Brinjals (Conf: 0.5747, Lift: 1.7606, Factor: 1); Urad Dal (Conf: 0.5714, Lift: 1.9308, Factor: 1); Sooji & Rava (Conf: 0.5495, Lift: 1.9296, Factor: 1); Sunflower Oils (Conf: 0.3603, Lift: 1.9279, Factor: 1)"
7686461,"Organic Salt,Sugar & Jaggery; Sooji & Rava; Moong Dal; Boiled Rice; Urad Dal; Other Dals; Moong Dal",Other Vegetables; Beans; Whole Spices; Root Vegetables; Toor Dal; Sugar; Brinjals; Gourd & Cucumber; Raw Rice; Banana,"Other Vegetables (Conf: 0.6779, Lift: 1.4671, Factor: 1); Beans (Conf: 0.6303, Lift: 1.4174, Factor: 1); Whole Spices (Conf: 0.6037, Lift: 1.4806, Factor: 1); Root Vegetables (Conf: 0.5957, Lift: 1.4626, Factor: 1); Toor Dal (Conf: 0.5690, Lift: 1.4735, Factor: 1); Sugar (Conf: 0.5140, Lift: 1.4689, Factor: 1); Brinjals (Conf: 0.4664, Lift: 1.4289, Factor: 1); Gourd & Cucumber (Conf: 0.4615, Lift: 1.4642, Factor: 1); Raw Rice (Conf: 0.3450, Lift: 1.4751, Factor: 1); Banana (Conf: 0.3211, Lift: 1.4170, Factor: 1)"
7686733,Root Vegetables; Maida; Other Dals; Other Dals; Gourd & Cucumber; Toor Dal; Moong Dal; Other Dals; Beans,Other Vegetables; Whole Spices; Sugar; Brinjals; Urad Dal; Sooji & Rava; Raw Rice; Banana; Sunflower Oils; Avalakki / Poha,"Other Vegetables (Conf: 0.7236, Lift: 1.5660, Factor: 1); Whole Spices (Conf: 0.6500, Lift: 1.5943, Factor: 1); Sugar (Conf: 0.5471, Lift: 1.5635, Factor: 1); Brinjals (Conf: 0.5157, Lift: 1.5800, Factor: 1); Urad Dal (Conf: 0.4655, Lift: 1.5729, Factor: 1); Sooji & Rava (Conf: 0.4491, Lift: 1.5770, Factor: 1); Raw Rice (Conf: 0.3606, Lift: 1.5417, Factor: 1); Banana (Conf: 0.3211, Lift: 1.4170, Factor: 1); Sunflower Oils (Conf: 0.2974, Lift: 1.5910, Factor: 1); Avalakki / Poha (Conf: 0.2744, Lift: 1.6001, Factor: 1)"
7690884,Cooking Sauce; Other Sweets; Chips; Bread; Other Vegetables; Beans; Exotic Vegetables,Urad Dal; Sooji & Rava; Whole Spices; Toor Dal; Sugar; Other Dals; Moong Dal; Gourd & Cucumber; Root Vegetables; Brinjals,"Urad Dal (Conf: 0.8020, Lift: 2.7098, Factor: 1); Sooji & Rava (Conf: 0.7545, Lift: 2.6496, Factor: 1); Whole Spices (Conf: 0.7532, Lift: 1.8473, Factor: 1); Toor Dal (Conf: 0.7411, Lift: 1.9192, Factor: 1); Sugar (Conf: 0.6684, Lift: 1.9104, Factor: 1); Other Dals (Conf: 0.6639, Lift: 1.4466, Factor: 1); Moong Dal (Conf: 0.6471, Lift: 1.9212, Factor: 1); Gourd & Cucumber (Conf: 0.5923, Lift: 1.8790, Factor: 1); Root Vegetables (Conf: 0.5855, Lift: 1.4374, Factor: 1); Brinjals (Conf: 0.5747, Lift: 1.7606, Factor: 1)"
