basket_id,basket_skus,basket_names,recommended_skus,recommended_names,recommended_details
7618134,15668449; 15668379; 15668468; 15670241; 15668460; 15670251; 15670260,Exotic Vegetables; Other Vegetables; Beans; Organic F&V; Gourd & Cucumber; Organic F&V; Organic F&V,15668688; 15668460; 15668379; 15668381; 15669777; 15668467; 15669878; 15668478; 15668465; 15668468,Root Vegetables; Gourd & Cucumber; Other Vegetables; Other Vegetables; Urad Dal; Beans; Toor Dal; Banana; Root Vegetables; Beans,"15668688 (Root Vegetables) - Conf: 0.3690, Lift: 1.9869, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3446, Lift: 1.8670, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3415, Lift: 1.8499, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3155, Lift: 1.5446, Factor: 1; 15669777 (Urad Dal) - Conf: 0.2888, Lift: 2.5928, Factor: 1; 15668467 (Beans) - Conf: 0.2769, Lift: 2.0591, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2736, Lift: 1.5952, Factor: 1; 15668478 (Banana) - Conf: 0.2619, Lift: 1.8369, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2573, Lift: 1.9869, Factor: 1; 15668468 (Beans) - Conf: 0.2338, Lift: 1.8499, Factor: 1"
7618192,15670172; 15668416; 15668494; 15668597; 15668594; 15668379; 15670246,Organic F&V; Banana; Exotic Vegetables; Exotic Vegetables; Exotic Vegetables; Other Vegetables; Organic F&V,15668688; 15668460; 15668379; 15668467; 15668478; 15668465; 15668685,Root Vegetables; Gourd & Cucumber; Other Vegetables; Beans; Banana; Root Vegetables; Beans,"15668688 (Root Vegetables) - Conf: 0.3496, Lift: 1.8820, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3446, Lift: 1.8670, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3415, Lift: 1.8499, Factor: 1; 15668467 (Beans) - Conf: 0.2769, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2619, Lift: 1.8369, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2573, Lift: 1.9869, Factor: 1; 15668685 (Beans) - Conf: 0.1528, Lift: 1.9633, Factor: 1"
7618684,15669824; 7587694; 7587691; 15669885; 15669878; 15669857; 7570493; 7624786; 7587672; 7587495; 15669869; 7637309; 7587494,Raw Rice; Organic Masalas & Spices; Organic Masalas & Spices; Moong Dal; Toor Dal; Raw Peanuts; Shoe Polish; Ghee; Organic Masalas & Spices; Organic Dals & Pulses; Moong Dal; Mosquito Repellent; Organic Masalas & Spices,15668379; 15668688; 15668460; 15668478; 15668467,Other Vegetables; Root Vegetables; Gourd & Cucumber; Banana; Beans,"15668379 (Other Vegetables) - Conf: 0.2492, Lift: 1.3502, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2458, Lift: 1.3231, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.2440, Lift: 1.3221, Factor: 1; 15668478 (Banana) - Conf: 0.1887, Lift: 1.3233, Factor: 1; 15668467 (Beans) - Conf: 0.1775, Lift: 1.3195, Factor: 1"
7626754,15669863; 15668379; 15670252; 7753740; 15669775; 15670253; 15670260,Moong Dal; Other Vegetables; Organic F&V; Health Drinks; Sooji & Rava; Organic F&V; Organic F&V,15668688; 15668460; 15668379; 15668467; 15668478; 15668465; 15668685,Root Vegetables; Gourd & Cucumber; Other Vegetables; Beans; Banana; Root Vegetables; Beans,"15668688 (Root Vegetables) - Conf: 0.3496, Lift: 1.8820, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3446, Lift: 1.8670, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3415, Lift: 1.8499, Factor: 1; 15668467 (Beans) - Conf: 0.2769, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2619, Lift: 1.8369, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2573, Lift: 1.9869, Factor: 1; 15668685 (Beans) - Conf: 0.1528, Lift: 1.9633, Factor: 1"
7631002,15669884; 15668688; 15668381; 7547271; 15669863; 34986125; 93289486; 15668460,Whole Spices; Root Vegetables; Other Vegetables; Liquid Soaps & Bars; Moong Dal; Whole Spices; Phenyles & Acids; Gourd & Cucumber,15669760; 15668381; 15668688; 15668460; 15669878; 15669777; 15668378; 15668462; 15668478; 15668465,Whole Spices; Other Vegetables; Root Vegetables; Gourd & Cucumber; Toor Dal; Urad Dal; Other Vegetables; Gourd & Cucumber; Banana; Root Vegetables,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3690, Lift: 1.9869, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3340, Lift: 1.8093, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15669777 (Urad Dal) - Conf: 0.2888, Lift: 2.5928, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2350, Lift: 1.8146, Factor: 1"
7633637,15668470; 15669778; 15668688; 15668465; 15669879; 15669887; 15668451; 7642814,Beans; Other Dals; Root Vegetables; Root Vegetables; Other Dals; Maida; Brinjals; Basmati Rice,15668688; 15668381; 15668378; 15668379; 15669878; 15668467; 15668465; 15669869,Root Vegetables; Other Vegetables; Other Vegetables; Other Vegetables; Toor Dal; Beans; Root Vegetables; Moong Dal,"15668688 (Root Vegetables) - Conf: 0.3189, Lift: 1.7170, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3015, Lift: 1.4764, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2698, Lift: 1.4617, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668467 (Beans) - Conf: 0.2531, Lift: 1.8820, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2350, Lift: 1.8146, Factor: 1; 15669869 (Moong Dal) - Conf: 0.2022, Lift: 1.5952, Factor: 1"
7635812,15670241; 15670192; 15670196; 93141022; 15670251; 15670144; 15668381,Organic F&V; Organic F&V; Organic F&V; Yogurt & Lassi; Organic F&V; Organic F&V; Other Vegetables,15669760; 15668381; 15668460; 15668688; 15669878; 15668462; 15668478; 15668378; 15668465,Whole Spices; Other Vegetables; Gourd & Cucumber; Root Vegetables; Toor Dal; Gourd & Cucumber; Banana; Other Vegetables; Root Vegetables,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3037, Lift: 1.6454, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3027, Lift: 1.6298, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2317, Lift: 1.6987, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2088, Lift: 1.6124, Factor: 1"
7637074,15668478; 15668688; 7718198; 15668473; 15668379; 15668467; 15668462,Banana; Root Vegetables; Mosquito Repellent; Beans; Other Vegetables; Beans; Gourd & Cucumber,15668460; 15668381; 15668688; 15668379; 15668378; 15668467; 15669878; 15668478; 15668465; 15668462,Gourd & Cucumber; Other Vegetables; Root Vegetables; Other Vegetables; Other Vegetables; Beans; Toor Dal; Banana; Root Vegetables; Gourd & Cucumber,"15668460 (Gourd & Cucumber) - Conf: 0.4554, Lift: 2.4674, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3496, Lift: 1.8820, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3415, Lift: 1.8499, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668467 (Beans) - Conf: 0.2769, Lift: 2.0591, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668478 (Banana) - Conf: 0.2619, Lift: 1.8369, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2573, Lift: 1.9869, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2338, Lift: 1.8670, Factor: 1"
7637305,7621702; 7629390; 7580823; 15668379; 15669864; 15669780,"Glucose, Marie & Milk Biscuits; Glucose, Marie & Milk Biscuits; Sunflower Oils; Other Vegetables; Other Dals; Sugar",15668688; 15668460; 15668379; 15668467; 15668478; 15668465; 15668685,Root Vegetables; Gourd & Cucumber; Other Vegetables; Beans; Banana; Root Vegetables; Beans,"15668688 (Root Vegetables) - Conf: 0.3496, Lift: 1.8820, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3446, Lift: 1.8670, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3415, Lift: 1.8499, Factor: 1; 15668467 (Beans) - Conf: 0.2769, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2619, Lift: 1.8369, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2573, Lift: 1.9869, Factor: 1; 15668685 (Beans) - Conf: 0.1528, Lift: 1.9633, Factor: 1"
7642371,15668684; 15668470; 15668459; 15669772; 15670241; 15670260; 15668452; 15670245; 15668462,Beans; Beans; Gourd & Cucumber; Other Dals; Organic F&V; Organic F&V; Brinjals; Organic F&V; Gourd & Cucumber,15668381; 15668379; 15668688; 15669860,Other Vegetables; Other Vegetables; Root Vegetables; Moong Dal,"15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2946, Lift: 1.5960, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2756, Lift: 1.4836, Factor: 1; 15669860 (Moong Dal) - Conf: 0.1865, Lift: 1.7348, Factor: 1"
7653432,15669956; 15668379; 15669799; 15668688; 15669878; 15668478; 15668458; 7580334; 7570665; 92436884,"Other Dry Fruits; Other Vegetables; Raisins; Root Vegetables; Toor Dal; Banana; Brinjals; Wafers; Toothpaste; Glucose, Marie & Milk Biscuits",15668688; 15668460; 15668379; 15668381; 15668378; 15668467; 15669878; 15668478; 15668465; 15669863,Root Vegetables; Gourd & Cucumber; Other Vegetables; Other Vegetables; Other Vegetables; Beans; Toor Dal; Banana; Root Vegetables; Moong Dal,"15668688 (Root Vegetables) - Conf: 0.3496, Lift: 1.8820, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3446, Lift: 1.8670, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3415, Lift: 1.8499, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3266, Lift: 1.5993, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668467 (Beans) - Conf: 0.2769, Lift: 2.0591, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668478 (Banana) - Conf: 0.2619, Lift: 1.8369, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2573, Lift: 1.9869, Factor: 1; 15669863 (Moong Dal) - Conf: 0.1820, Lift: 1.4669, Factor: 1"
7654205,15669856; 15669863; 15669861; 15669781; 7580802; 7625556; 15669887; 34986129; 15669789; 34986119; 15669821; 15669773; 15669880; 15669834,Sugar; Moong Dal; Raw Peanuts; Rice Flour; Sunflower Oils; Ground Coffee; Maida; Whole Spices; Boiled Rice; Whole Spices; Whole Spices; Urad Dal; Sooji & Rava; Raw Rice,15668460; 15668465,Gourd & Cucumber; Root Vegetables,"15668460 (Gourd & Cucumber) - Conf: 0.2561, Lift: 1.3874, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.1712, Lift: 1.3221, Factor: 1"
7656814,15668689; 15668465; 15668379; 15668459; 15669764; 15668478; 15668458,Root Vegetables; Root Vegetables; Other Vegetables; Gourd & Cucumber; Besan; Banana; Brinjals,15668688; 15668460; 15668379; 15668381; 15668467; 15668478; 15668465; 15669878; 15669869; 15669863,Root Vegetables; Gourd & Cucumber; Other Vegetables; Other Vegetables; Beans; Banana; Root Vegetables; Toor Dal; Moong Dal; Moong Dal,"15668688 (Root Vegetables) - Conf: 0.3496, Lift: 1.8820, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3446, Lift: 1.8670, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3415, Lift: 1.8499, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3266, Lift: 1.5993, Factor: 1; 15668467 (Beans) - Conf: 0.2769, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2619, Lift: 1.8369, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2573, Lift: 1.9869, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2516, Lift: 1.4669, Factor: 1; 15669869 (Moong Dal) - Conf: 0.2022, Lift: 1.5952, Factor: 1; 15669863 (Moong Dal) - Conf: 0.1820, Lift: 1.4669, Factor: 1"
7660824,15668689; 15668458; 7578341; 7578347; 15669856; 15668378,Root Vegetables; Brinjals; Chilli & Soya Sauces; Chilli & Soya Sauces; Sugar; Other Vegetables,15669869; 15668381; 15669821; 15668467; 15668458,Moong Dal; Other Vegetables; Whole Spices; Beans; Brinjals,"15669869 (Moong Dal) - Conf: 0.3287, Lift: 2.5928, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3266, Lift: 1.5993, Factor: 1; 15669821 (Whole Spices) - Conf: 0.3065, Lift: 3.3414, Factor: 1; 15668467 (Beans) - Conf: 0.2797, Lift: 2.0794, Factor: 1; 15668458 (Brinjals) - Conf: 0.1921, Lift: 2.4674, Factor: 1"
7663653,15669866; 15669769; 15669857; 15670251; 15670267; 15668465,Other Dals; Other Dals; Raw Peanuts; Organic F&V; Toor Dal; Root Vegetables,15668688; 15668381; 15668379; 15668467; 15669878; 15669869,Root Vegetables; Other Vegetables; Other Vegetables; Beans; Toor Dal; Moong Dal,"15668688 (Root Vegetables) - Conf: 0.3189, Lift: 1.7170, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3015, Lift: 1.4764, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2698, Lift: 1.4617, Factor: 1; 15668467 (Beans) - Conf: 0.2531, Lift: 1.8820, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2516, Lift: 1.4669, Factor: 1; 15669869 (Moong Dal) - Conf: 0.2022, Lift: 1.5952, Factor: 1"
7671910,15668688; 7629390; 7580183; 15669781; 15668467; 15669995; 15669878,"Root Vegetables; Glucose, Marie & Milk Biscuits; Health Drinks; Rice Flour; Beans; Other Dals; Toor Dal",15668460; 15668381; 15668378; 15668688; 15669878; 15668379; 15668465; 15668462; 15668468,Gourd & Cucumber; Other Vegetables; Other Vegetables; Root Vegetables; Toor Dal; Other Vegetables; Root Vegetables; Gourd & Cucumber; Beans,"15668460 (Gourd & Cucumber) - Conf: 0.4554, Lift: 2.4674, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3171, Lift: 1.5525, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2713, Lift: 1.4609, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2492, Lift: 1.3502, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2350, Lift: 1.8146, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2338, Lift: 1.8670, Factor: 1; 15668468 (Beans) - Conf: 0.1846, Lift: 1.4609, Factor: 1"
7672439,7572305; 7572307; 7628087; 15670248; 7637309; 15670253; 7569803; 15668416; 15670144,Snacky Nuts; Namkeen; Basmati Rice; Organic F&V; Mosquito Repellent; Organic F&V; Namkeen; Banana; Organic F&V,,,
7675127,15670159; 15670252; 15670157; 15670251; 7587491; 15669788; 15669859,Organic F&V; Organic F&V; Organic F&V; Organic F&V; Organic Flours; Raw Rice; Toor Dal,,,
7682148,15669860; 7579697; 15670144; 15668379; 15669863; 15668462; 15670241; 15669861,Moong Dal; Cream Biscuits; Organic F&V; Other Vegetables; Moong Dal; Gourd & Cucumber; Organic F&V; Raw Peanuts,15668381; 15668688; 15668460; 15668379; 15668467; 15668478; 15668465; 15669860; 15668378; 15668685,Other Vegetables; Root Vegetables; Gourd & Cucumber; Other Vegetables; Beans; Banana; Root Vegetables; Moong Dal; Other Vegetables; Beans,"15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3496, Lift: 1.8820, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3446, Lift: 1.8670, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3415, Lift: 1.8499, Factor: 1; 15668467 (Beans) - Conf: 0.2769, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2619, Lift: 1.8369, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2573, Lift: 1.9869, Factor: 1; 15669860 (Moong Dal) - Conf: 0.1865, Lift: 1.7348, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.1805, Lift: 1.3231, Factor: 1; 15668685 (Beans) - Conf: 0.1528, Lift: 1.9633, Factor: 1"
7682167,15669782; 15668462; 15668468; 7753738; 15668416; 15668379; 15668685,Raw Rice; Gourd & Cucumber; Beans; Health Drinks; Banana; Other Vegetables; Beans,15668381; 15668688; 15668460; 15668379; 15668467; 15668478; 15668465; 15668468; 15669860; 15669764,Other Vegetables; Root Vegetables; Gourd & Cucumber; Other Vegetables; Beans; Banana; Root Vegetables; Beans; Moong Dal; Besan,"15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3496, Lift: 1.8820, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3446, Lift: 1.8670, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3415, Lift: 1.8499, Factor: 1; 15668467 (Beans) - Conf: 0.2769, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2619, Lift: 1.8369, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2573, Lift: 1.9869, Factor: 1; 15668468 (Beans) - Conf: 0.2338, Lift: 1.8499, Factor: 1; 15669860 (Moong Dal) - Conf: 0.1865, Lift: 1.7348, Factor: 1; 15669764 (Besan) - Conf: 0.1753, Lift: 1.4579, Factor: 1"
7686461,7587658; 15669880; 15669863; 15669825; 15669777; 15669772; 15669860,"Organic Salt,Sugar & Jaggery; Sooji & Rava; Moong Dal; Boiled Rice; Urad Dal; Other Dals; Moong Dal",15668381; 15668378; 15668465,Other Vegetables; Other Vegetables; Root Vegetables,"15668381 (Other Vegetables) - Conf: 0.2703, Lift: 1.3233, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.1805, Lift: 1.3231, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.1712, Lift: 1.3221, Factor: 1"
7686733,15668465; 15669887; 15670270; 15669864; 15668462; 15669859; 15669863; 15669992; 15668468,Root Vegetables; Maida; Other Dals; Other Dals; Gourd & Cucumber; Toor Dal; Moong Dal; Other Dals; Beans,15668381; 15668688; 15668379; 15668467; 15669878; 15668468; 15669869; 15669860; 15669764; 15668465,Other Vegetables; Root Vegetables; Other Vegetables; Beans; Toor Dal; Beans; Moong Dal; Moong Dal; Besan; Root Vegetables,"15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3189, Lift: 1.7170, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2946, Lift: 1.5960, Factor: 1; 15668467 (Beans) - Conf: 0.2531, Lift: 1.8820, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2516, Lift: 1.4669, Factor: 1; 15668468 (Beans) - Conf: 0.2338, Lift: 1.8499, Factor: 1; 15669869 (Moong Dal) - Conf: 0.2022, Lift: 1.5952, Factor: 1; 15669860 (Moong Dal) - Conf: 0.1865, Lift: 1.7348, Factor: 1; 15669764 (Besan) - Conf: 0.1753, Lift: 1.4579, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.1712, Lift: 1.3221, Factor: 1"
7690884,7572254; 7579535; 7586357; 15668520; 15668381; 15668468; 15668476,Cooking Sauce; Other Sweets; Chips; Bread; Other Vegetables; Beans; Exotic Vegetables,15669760; 15668381; 15668460; 15668688; 15669878; 15668462; 15668478; 15668468; 15668378; 15668467,Whole Spices; Other Vegetables; Gourd & Cucumber; Root Vegetables; Toor Dal; Gourd & Cucumber; Banana; Beans; Other Vegetables; Beans,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3037, Lift: 1.6454, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3027, Lift: 1.6298, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668468 (Beans) - Conf: 0.2338, Lift: 1.8499, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2317, Lift: 1.6987, Factor: 1; 15668467 (Beans) - Conf: 0.2213, Lift: 1.6454, Factor: 1"
7694372,15670160; 7652969; 15670248; 7586502; 92388173; 92434169; 92388181; 15670252,Organic F&V; Aluminium Foil & Cling Wrap; Organic F&V; Chips; Namkeen; Other Sweets; Healthy Snacks; Organic F&V,,,
7699855,15668688; 15668454; 15668462; 15668467; 15668470; 15668379; 15668459,Root Vegetables; Brinjals; Gourd & Cucumber; Beans; Beans; Other Vegetables; Gourd & Cucumber,15668460; 15668381; 15668688; 15668379; 15668378; 15668467; 15669878; 15668478; 15668465; 15668462,Gourd & Cucumber; Other Vegetables; Root Vegetables; Other Vegetables; Other Vegetables; Beans; Toor Dal; Banana; Root Vegetables; Gourd & Cucumber,"15668460 (Gourd & Cucumber) - Conf: 0.4554, Lift: 2.4674, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3496, Lift: 1.8820, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3415, Lift: 1.8499, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668467 (Beans) - Conf: 0.2769, Lift: 2.0591, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668478 (Banana) - Conf: 0.2619, Lift: 1.8369, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2573, Lift: 1.9869, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2338, Lift: 1.8670, Factor: 1"
7700376,15668480; 15668381; 15668689; 7580808; 15668378; 15669883; 15668468; 7620525,Bread; Other Vegetables; Root Vegetables; Sunflower Oils; Other Vegetables; Rice Flour; Beans; Basmati Rice,15669760; 15668381; 15669869; 15669821; 15668460; 15668688; 15669878; 15668467; 15668462; 15668478,Whole Spices; Other Vegetables; Moong Dal; Whole Spices; Gourd & Cucumber; Root Vegetables; Toor Dal; Beans; Gourd & Cucumber; Banana,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15669869 (Moong Dal) - Conf: 0.3287, Lift: 2.5928, Factor: 1; 15669821 (Whole Spices) - Conf: 0.3065, Lift: 3.3414, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3037, Lift: 1.6454, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3027, Lift: 1.6298, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668467 (Beans) - Conf: 0.2797, Lift: 2.0794, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1"
7703098,15669869; 15670157; 15668689; 15670267; 7569802; 7569801; 15668466,Moong Dal; Organic F&V; Root Vegetables; Toor Dal; Namkeen; Namkeen; Root Vegetables,15668478; 15668467,Banana; Beans,"15668478 (Banana) - Conf: 0.1887, Lift: 1.3233, Factor: 1; 15668467 (Beans) - Conf: 0.1775, Lift: 1.3195, Factor: 1"
7703517,15669777; 15669814; 15669872; 15669781; 15669832; 7587672; 15669870,Urad Dal; Jaggery; Avalakki / Poha; Rice Flour; Sugar; Organic Masalas & Spices; Sooji & Rava,15668381,Other Vegetables,"15668381 (Other Vegetables) - Conf: 0.2703, Lift: 1.3233, Factor: 1"
